algorithm_time_s,curvature_energy_1pm,deviation_max_m,deviation_rmse_m,error,footprint_clearance_mean_m,footprint_clearance_min_m,footprint_clearance_p05_m,footprint_collision_sample_count,footprint_pose_sample_count,hybrid_candidate_time_budget_s,hybrid_maximum_center_cost,hybrid_pivot_energy,hybrid_pivot_maneuver_effort,hybrid_pivot_markers,hybrid_pivot_max_cost,hybrid_pivot_path_length_m,hybrid_pivot_pivot_rotation_rad,hybrid_pivot_safe,hybrid_raw_energy,hybrid_raw_maneuver_effort,hybrid_raw_max_cost,hybrid_raw_path_length_m,hybrid_raw_pivot_rotation_rad,hybrid_raw_safe,hybrid_reason,hybrid_selected,hybrid_simple_energy,hybrid_simple_maneuver_effort,hybrid_simple_max_cost,hybrid_simple_path_length_m,hybrid_simple_pivot_rotation_rad,hybrid_simple_safe,max_abs_curvature_1pm,method,metric_spacing_m,native_point_count,output_path_sha256,path_length_m,pivot_compatible_edges,pivot_competitive_candidates,pivot_conditioned_polyline,pivot_conditioning_input_points,pivot_conditioning_max_deviation,pivot_conditioning_observed_deviation,pivot_conditioning_oscillation_deviation,pivot_conditioning_oscillation_shortcuts,pivot_conditioning_output_points,pivot_conditioning_safety_rejections,pivot_conditioning_shortcuts,pivot_corner_search,pivot_corners,pivot_dp_states,pivot_evaluations,pivot_fallback,pivot_g2_transitions,pivot_marker_count,pivot_max_angle_rad,pivot_max_footprint_cost,pivot_mean_transition_score,pivot_output_points,pivot_pass_through_corners,pivot_pivots,pivot_rejections,pivot_runtime_s,pivot_search_mode,pivot_segment_margin,pivot_selected_stitch_rejection,pivot_total_angle_rad,pivot_valid_candidates,planner,planner_output_path_sha256,point_count,raw_path_sha256,removed_duplicate_pose_count,repetition,scenario,success,translation_curvature_energy_1pm,translation_max_abs_curvature_1pm,translation_path_length_m,translation_segment_count,wall_time_s
0.003,0.4062976291988626,0.06965574824826154,0.0444553793705604,,0.46900476668358065,0.23390290478282266,0.23390290478282266,0,215,,,,,,,,,,,,,,,,,,,,,,,,0.7721337183546216,pivot_g2,0.05,210,4cc08189317a4e938bfec086b052e140e0010420e3132292da8a50c58416bc37,6.737760073090168,36,32,"[[-2, 2.6], [0.525, 3.425], [1.525, 3.425], [4.5, 2.6]]",135,0.075,0.0705853,0.15,0,4,0,3,"[{'index': 0, 'x': 0.525, 'y': 3.425, 'turn_angle': -0.315798, 'incoming_length': 2.65636, 'outgoing_length': 1, 'pivot_safe': True, 'pass_through': False, 'radius_min': 0.1, 'radius_max': 1.5, 'trim_min': 0.0159225, 'trim_max': 0.238837, 'evaluations': 20, 'safe_feasible': 17, 'states': 6, 'selected_radius': 1.5, 'selected_trim': 0.238837, 'selected_score': 0.272785}, {'index': 1, 'x': 1.525, 'y': 3.425, 'turn_angle': -0.270513, 'incoming_length': 1, 'outgoing_length': 3.08727, 'pivot_safe': True, 'pass_through': False, 'radius_min': 0.1, 'radius_max': 1.5, 'trim_min': 0.0136088, 'trim_max': 0.204131, 'evaluations': 20, 'safe_feasible': 17, 'states': 6, 'selected_radius': 1.5, 'selected_trim': 0.204131, 'selected_score': 0.256152}]",2,12,40,none,2,0,0.0,252,0.264468,210,0,0,"{'angular acceleration iteration did not converge': 4, 'transition requires a reversing inner wheel': 2}",0.00328838,adaptive,0.05,,0,34,ThetaStar,b1c73d6f69ab24d2a71a6f0b69dc09d7b77c938a994e0d336b84a02c1dfc11a4,136,258cf16dbdddf73756ca9d806a3958e73cf9fc990b5b1803057752af72e8320b,0,1,top_alternating_cross,True,0.4062976291988626,0.7721337183546216,6.737760073090168,1,0.00910949300032371
0.003,0.4062976291988626,0.06965574824826154,0.0444553793705604,,0.46900476668358065,0.23390290478282266,0.23390290478282266,0,215,1.5,252,0.406298,0.406298,0,177,6.7378,0,True,8.74029,8.74029,202,6.77084,0,True,pivot_lower_maneuver_effort,pivot_g2,0.756603,0.756603,177,6.74442,0,True,0.7721337183546216,adaptive_hybrid_fixed,0.05,210,4cc08189317a4e938bfec086b052e140e0010420e3132292da8a50c58416bc37,6.737760073090168,,,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,,,0,,ThetaStar,b1c73d6f69ab24d2a71a6f0b69dc09d7b77c938a994e0d336b84a02c1dfc11a4,136,258cf16dbdddf73756ca9d806a3958e73cf9fc990b5b1803057752af72e8320b,0,1,top_alternating_cross,True,0.4062976291988626,0.7721337183546216,6.737760073090168,1,0.008878599999661674
0.003,0.4062976291988626,0.06965574824826154,0.0444553793705604,,0.46900476668358065,0.23390290478282266,0.23390290478282266,0,215,1.5,252,0.406298,0.406298,0,177,6.7378,0,True,8.74029,8.74029,202,6.77084,0,True,pivot_lower_maneuver_effort,pivot_g2,0.756603,0.756603,177,6.74442,0,True,0.7721337183546216,adaptive_hybrid,0.05,210,4cc08189317a4e938bfec086b052e140e0010420e3132292da8a50c58416bc37,6.737760073090168,,,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,,,0,,ThetaStar,b1c73d6f69ab24d2a71a6f0b69dc09d7b77c938a994e0d336b84a02c1dfc11a4,136,258cf16dbdddf73756ca9d806a3958e73cf9fc990b5b1803057752af72e8320b,0,1,top_alternating_cross,True,0.4062976291988626,0.7721337183546216,6.737760073090168,1,0.009219346999998379
0.006,38.978975011993995,4.440892098500626e-16,8.287869596705818e-17,,0.42371085436151035,0.1449222268733815,0.2146446641391273,0,556,,,,,,,,,,,,,,,,,,,,,,,,13.816020116667039,raw,0.05,273,c43474303408407dc14f1f754b0202543c51744c234848de10d70d816f0f643c,14.17896020420002,,,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,,,0,,ThetaStar,461a2ae78408bc9f2d97f3f22e02bc50272936ae009e4d2aa6b56c349d3205e7,285,c43474303408407dc14f1f754b0202543c51744c234848de10d70d816f0f643c,0,1,southwest_northeast_weave,True,38.978975011993995,13.816020116667039,14.17896020420002,1,0.010084691999509232
0.003,3.211215799046526,0.03597029697454831,0.008022003783036039,,0.4144560600711661,0.2146446641391273,0.2146446641391273,0,507,,,,,,,,,,,,,,,,,,,,,,,,1.9951700983443226,simple,0.05,273,2263387477f4068d7f068dbb2fca6772a61fed5d6d92991eb821c0c9b033c55e,14.087428310568772,,,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,,,0,,ThetaStar,461a2ae78408bc9f2d97f3f22e02bc50272936ae009e4d2aa6b56c349d3205e7,283,c43474303408407dc14f1f754b0202543c51744c234848de10d70d816f0f643c,0,1,southwest_northeast_weave,True,3.211215799046526,1.9951700983443226,14.087428310568772,1,0.008002313999895705
0.0,7.94202907577222,0.02524873277121053,0.0027057385295056785,,0.40960243934834106,0.2146446641391273,0.2146446641391273,0,496,,,,,,,,,,,,,,,,,,,,,,,,3.274122672770424,savitzky_golay,0.05,273,80183215c103e1cbe0b6156a0d3eb14094000393072827b86819708a74136658,14.144152461541164,,,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,,,0,,ThetaStar,461a2ae78408bc9f2d97f3f22e02bc50272936ae009e4d2aa6b56c349d3205e7,284,c43474303408407dc14f1f754b0202543c51744c234848de10d70d816f0f643c,0,1,southwest_northeast_weave,True,7.94202907577222,3.274122672770424,14.144152461541164,1,0.008223535999604792
0.021,22.561485013455858,0.04531067114647294,0.009171818717638672,,0.4184050523519318,0.2146446641391273,0.23390290478282266,0,454,,,,,,,,,,,,,,,,,,,,,,,,9.64423000036829,constrained,0.05,273,78d5c5feefb070ab7d1be14d2fa123b8e7874c1cc56857fd4a66ff289360b646,14.203669879273832,,,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,,,0,,ThetaStar,461a2ae78408bc9f2d97f3f22e02bc50272936ae009e4d2aa6b56c349d3205e7,286,c43474303408407dc14f1f754b0202543c51744c234848de10d70d816f0f643c,0,1,southwest_northeast_weave,True,22.561485013455858,9.64423000036829,14.203669879273832,1,0.028927059000125155
0.006,4.256062401103809,0.10422968345698765,0.026665576661356317,,0.33716775447647485,0.1449222268733815,0.17079994476667312,0,533,,,,,,,,,,,,,,,,,,,,,,,,3.81303491046879,pivot_g2_fixed,0.05,520,ad2e17db09e206883caea806edca3aa82f08dbbf6b915993ff35e84001fb7258,14.052662813954852,0,29,"[[-5, -3], [-3.825, -3.425], [-1.425, -3.425], [-0.475, -3.375], [0.325, -2.975], [1.725, -1.975], [2.325, 2.025], [2.525, 2.225], [5, 3]]",273,0.075,0.0639362,0.15,0,9,0,8,"[{'index': 0, 'x': -3.825, 'y': -3.425, 'turn_angle': 0.347062, 'incoming_length': 1.2495, 'outgoing_length': 2.4, 'pivot_safe': True, 'pass_through': False, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 9, 'states': 0, 'selected_radius': 1.5, 'selected_trim': 0.262941, 'selected_score': 1}, {'index': 1, 'x': -1.425, 'y': -3.425, 'turn_angle': 0.0525831, 'incoming_length': 2.4, 'outgoing_length': 0.951315, 'pivot_safe': True, 'pass_through': True, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 0, 'safe_feasible': 0, 'states': 0, 'selected_radius': 0, 'selected_trim': 0, 'selected_score': 0}, {'index': 2, 'x': -0.475, 'y': -3.375, 'turn_angle': 0.411065, 'incoming_length': 0.951315, 'outgoing_length': 0.894427, 'pivot_safe': True, 'pass_through': False, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 9, 'states': 0, 'selected_radius': 1.5, 'selected_trim': 0.312714, 'selected_score': 0.85}, {'index': 3, 'x': 0.325, 'y': -2.975, 'turn_angle': 0.156602, 'incoming_length': 0.894427, 'outgoing_length': 1.72047, 'pivot_safe': True, 'pass_through': False, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 7, 'states': 0, 'selected_radius': 1.5, 'selected_trim': 0.117692, 'selected_score': 1}, {'index': 4, 'x': 1.725, 'y': -1.975, 'turn_angle': 0.801657, 'incoming_length': 1.72047, 'outgoing_length': 4.04475, 'pivot_safe': True, 'pass_through': False, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 8, 'states': 0, 'selected_radius': 1.5, 'selected_trim': 0.635655, 'selected_score': 0.85}, {'index': 5, 'x': 2.325, 'y': 2.025, 'turn_angle': -0.636508, 'incoming_length': 4.04475, 'outgoing_length': 0.282843, 'pivot_safe': True, 'pass_through': False, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 2, 'states': 0, 'selected_radius': 0.3, 'selected_trim': 0.0988359, 'selected_score': 1}, {'index': 6, 'x': 2.525, 'y': 2.225, 'turn_angle': -0.481938, 'incoming_length': 0.282843, 'outgoing_length': 2.5935, 'pivot_safe': True, 'pass_through': False, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 4, 'states': 0, 'selected_radius': 0.5, 'selected_trim': 0.122872, 'selected_score': 0.75}]",7,0,54,none,6,0,0.0,252,0.908333,520,1,0,"{'angular acceleration iteration did not converge': 3, 'transition would overlap an adjacent corner window': 12}",0.0053127,fixed,0.05,,0,39,ThetaStar,461a2ae78408bc9f2d97f3f22e02bc50272936ae009e4d2aa6b56c349d3205e7,283,c43474303408407dc14f1f754b0202543c51744c234848de10d70d816f0f643c,0,1,southwest_northeast_weave,True,4.256062401103809,3.81303491046879,14.052662813954852,1,0.01716507799937972
0.012,4.4243010393655045,0.10422968345698717,0.026659876828223034,,0.3369083690276329,0.1449222268733815,0.17079994476667312,0,533,,,,,,,,,,,,,,,,,,,,,,,,3.943801710081843,pivot_g2,0.05,520,4ca549e8b5190fbfaa0eec547d8ff6e6701d379dd74b1d5e7e904f0cfc1f3949,14.05334721742831,124,91,"[[-5, -3], [-3.825, -3.425], [-1.425, -3.425], [-0.475, -3.375], [0.325, -2.975], [1.725, -1.975], [2.325, 2.025], [2.525, 2.225], [5, 3]]",273,0.075,0.0639362,0.15,0,9,0,8,"[{'index': 0, 'x': -3.825, 'y': -3.425, 'turn_angle': 0.347062, 'incoming_length': 1.2495, 'outgoing_length': 2.4, 'pivot_safe': True, 'pass_through': False, 'radius_min': 0.1, 'radius_max': 1.5, 'trim_min': 0.0175294, 'trim_max': 0.262941, 'evaluations': 20, 'safe_feasible': 18, 'states': 6, 'selected_radius': 1.5, 'selected_trim': 0.262941, 'selected_score': 0.260542}, {'index': 1, 'x': -1.425, 'y': -3.425, 'turn_angle': 0.0525831, 'incoming_length': 2.4, 'outgoing_length': 0.951315, 'pivot_safe': True, 'pass_through': True, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 0, 'safe_feasible': 0, 'states': 1, 'selected_radius': 0, 'selected_trim': 0, 'selected_score': 0}, {'index': 2, 'x': -0.475, 'y': -3.375, 'turn_angle': 0.411065, 'incoming_length': 0.951315, 'outgoing_length': 0.894427, 'pivot_safe': True, 'pass_through': False, 'radius_min': 0.1, 'radius_max': 1.5, 'trim_min': 0.0208476, 'trim_max': 0.312714, 'evaluations': 20, 'safe_feasible': 17, 'states': 6, 'selected_radius': 1.5, 'selected_trim': 0.312714, 'selected_score': 0.335466}, {'index': 3, 'x': 0.325, 'y': -2.975, 'turn_angle': 0.156602, 'incoming_length': 0.894427, 'outgoing_length': 1.72047, 'pivot_safe': True, 'pass_through': False, 'radius_min': 0.1, 'radius_max': 1.5, 'trim_min': 0.00784614, 'trim_max': 0.117692, 'evaluations': 20, 'safe_feasible': 17, 'states': 6, 'selected_radius': 1.5, 'selected_trim': 0.117692, 'selected_score': 0.10408}, {'index': 4, 'x': 1.725, 'y': -1.975, 'turn_angle': 0.801657, 'incoming_length': 1.72047, 'outgoing_length': 4.04475, 'pivot_safe': True, 'pass_through': False, 'radius_min': 0.1, 'radius_max': 1.5, 'trim_min': 0.042377, 'trim_max': 0.635655, 'evaluations': 20, 'safe_feasible': 18, 'states': 6, 'selected_radius': 1.5, 'selected_trim': 0.635655, 'selected_score': 0.454584}, {'index': 5, 'x': 2.325, 'y': 2.025, 'turn_angle': -0.636508, 'incoming_length': 4.04475, 'outgoing_length': 0.282843, 'pivot_safe': True, 'pass_through': False, 'radius_min': 0.1, 'radius_max': 0.858522, 'trim_min': 0.0329453, 'trim_max': 0.282843, 'evaluations': 20, 'safe_feasible': 18, 'states': 6, 'selected_radius': 0.289631, 'selected_trim': 0.0954196, 'selected_score': 0.689493}, {'index': 6, 'x': 2.525, 'y': 2.225, 'turn_angle': -0.481938, 'incoming_length': 0.282843, 'outgoing_length': 2.5935, 'pivot_safe': True, 'pass_through': False, 'radius_min': 0.1, 'radius_max': 1.15096, 'trim_min': 0.0245744, 'trim_max': 0.282843, 'evaluations': 20, 'safe_feasible': 16, 'states': 6, 'selected_radius': 0.441563, 'selected_trim': 0.108512, 'selected_score': 0.580182}]",7,37,120,none,6,0,0.0,252,0.404058,520,1,0,"{'angular acceleration iteration did not converge': 7, 'transition requires a reversing inner wheel': 9}",0.0123206,adaptive,0.05,,0,104,ThetaStar,461a2ae78408bc9f2d97f3f22e02bc50272936ae009e4d2aa6b56c349d3205e7,283,c43474303408407dc14f1f754b0202543c51744c234848de10d70d816f0f643c,0,1,southwest_northeast_weave,True,4.4243010393655045,3.943801710081843,14.05334721742831,1,0.022590544000195223
0.009000000000000001,3.211215799046526,0.03597029697454831,0.008022003783036039,,0.4144560600711661,0.2146446641391273,0.2146446641391273,0,507,1.5,252,4.25606,4.25606,0,253,14.0532,0,True,38.979,38.979,253,14.191,0,True,simple_lower_peak_cost,simple,3.21122,3.21122,228,14.0882,0,True,1.9951700983443226,adaptive_hybrid_fixed,0.05,273,2263387477f4068d7f068dbb2fca6772a61fed5d6d92991eb821c0c9b033c55e,14.087428310568772,,,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,,,0,,ThetaStar,461a2ae78408bc9f2d97f3f22e02bc50272936ae009e4d2aa6b56c349d3205e7,283,c43474303408407dc14f1f754b0202543c51744c234848de10d70d816f0f643c,0,1,southwest_northeast_weave,True,3.211215799046526,1.9951700983443226,14.087428310568772,1,0.014605068000491883
0.012,3.211215799046526,0.03597029697454831,0.008022003783036039,,0.4144560600711661,0.2146446641391273,0.2146446641391273,0,507,1.5,252,4.4243,4.4243,0,253,14.0539,0,True,38.979,38.979,253,14.191,0,True,simple_lower_peak_cost,simple,3.21122,3.21122,228,14.0882,0,True,1.9951700983443226,adaptive_hybrid,0.05,273,2263387477f4068d7f068dbb2fca6772a61fed5d6d92991eb821c0c9b033c55e,14.087428310568772,,,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,,,0,,ThetaStar,461a2ae78408bc9f2d97f3f22e02bc50272936ae009e4d2aa6b56c349d3205e7,283,c43474303408407dc14f1f754b0202543c51744c234848de10d70d816f0f643c,0,1,southwest_northeast_weave,True,3.211215799046526,1.9951700983443226,14.087428310568772,1,0.021722633000536007
0.009000000000000001,24.362250027734103,4.440892098500626e-16,5.791991649389085e-17,,0.43846783420365804,0.10606601875848895,0.17079994476667312,0,566,,,,,,,,,,,,,,,,,,,,,,,,13.758389134052603,raw,0.05,281,e385e404460d101ba7272f3d90e032f0f7b604e1ec2f98a99178b1acc4feca43,14.390188221427387,,,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,,,0,,ThetaStar,267334acf797214c6698516c35db51e6e2f3c2dfb09f0e380f68101e6f4be4e9,289,e385e404460d101ba7272f3d90e032f0f7b604e1ec2f98a99178b1acc4feca43,0,1,northwest_southeast_weave,True,24.362250027734103,13.758389134052603,14.390188221427387,1,0.012621024000509351
0.003,3.0439512372630593,0.0442086416264709,0.006609524568382545,,0.44486022864088676,0.17677669793081488,0.2146446641391273,0,550,,,,,,,,,,,,,,,,,,,,,,,,2.294878632681696,simple,0.05,281,3d32345c8e553396cbcb3e140487f2b62b3bad66177d668f9e05ecfca777e028,14.3230414837535,,,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,,,0,,ThetaStar,267334acf797214c6698516c35db51e6e2f3c2dfb09f0e380f68101e6f4be4e9,288,e385e404460d101ba7272f3d90e032f0f7b604e1ec2f98a99178b1acc4feca43,0,1,northwest_southeast_weave,True,3.0439512372630593,2.294878632681696,14.3230414837535,1,0.008143028000631602
0.0,6.131360621501581,0.01555052799000567,0.0017819989789882628,,0.43356118013448797,0.2146446641391273,0.2146446641391273,0,527,,,,,,,,,,,,,,,,,,,,,,,,3.585618393909578,savitzky_golay,0.05,281,51d45f138a9915773283a5a7f7f041807b4a72f825bfebcd7f25fb54cf17c3c2,14.36968466593124,,,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,,,0,,ThetaStar,267334acf797214c6698516c35db51e6e2f3c2dfb09f0e380f68101e6f4be4e9,289,e385e404460d101ba7272f3d90e032f0f7b604e1ec2f98a99178b1acc4feca43,0,1,northwest_southeast_weave,True,6.131360621501581,3.585618393909578,14.36968466593124,1,0.007978865000040969
0.018000000000000002,9.93243108209301,0.028034940169468763,0.008315196831803238,,0.43929383420217943,0.18825146149581692,0.23390290478282266,0,475,,,,,,,,,,,,,,,,,,,,,,,,4.46245098360174,constrained,0.05,281,c5110ee7a95c93ef1ef6c51ac726bfb934e648f6e31d72e4885eeb6019d29ed3,14.414139474776885,,,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,,,0,,ThetaStar,267334acf797214c6698516c35db51e6e2f3c2dfb09f0e380f68101e6f4be4e9,290,e385e404460d101ba7272f3d90e032f0f7b604e1ec2f98a99178b1acc4feca43,0,1,northwest_southeast_weave,True,9.93243108209301,4.46245098360174,14.414139474776885,1,0.025839656999778526
0.006,4.086540528945437,0.0640484109985753,0.02165783098917921,,0.384859712602816,0.18825146149581692,0.2146446641391273,0,477,,,,,,,,,,,,,,,,,,,,,,,,2.8527638266613966,pivot_g2_fixed,0.05,454,eeb0389bb4c4784672e1ab2e98fc3b75479715a48ba4b6495b47d505a578a5e9,14.32948364059205,0,27,"[[-5, 3], [-3.875, -0.125], [-3.675, -1.975], [-3.425, -2.225], [-1.825, -3.025], [-1.425, -3.425], [3.425, -3.425], [5, -3]]",281,0.075,0.0643645,0.15,0,8,0,7,"[{'index': 0, 'x': -3.875, 'y': -0.125, 'turn_angle': -0.237866, 'incoming_length': 3.32133, 'outgoing_length': 1.86078, 'pivot_safe': True, 'pass_through': False, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 8, 'states': 0, 'selected_radius': 1.5, 'selected_trim': 0.179245, 'selected_score': 1}, {'index': 1, 'x': -3.675, 'y': -1.975, 'turn_angle': 0.677708, 'incoming_length': 1.86078, 'outgoing_length': 0.353553, 'pivot_safe': True, 'pass_through': False, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 3, 'states': 0, 'selected_radius': 0.4, 'selected_trim': 0.140979, 'selected_score': 0.75}, {'index': 2, 'x': -3.425, 'y': -2.225, 'turn_angle': 0.321751, 'incoming_length': 0.353553, 'outgoing_length': 1.78885, 'pivot_safe': True, 'pass_through': False, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 5, 'states': 0, 'selected_radius': 0.75, 'selected_trim': 0.121708, 'selected_score': 0.85}, {'index': 3, 'x': -1.825, 'y': -3.025, 'turn_angle': -0.321751, 'incoming_length': 1.78885, 'outgoing_length': 0.565685, 'pivot_safe': True, 'pass_through': False, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 8, 'states': 0, 'selected_radius': 1.5, 'selected_trim': 0.243416, 'selected_score': 0.85}, {'index': 4, 'x': -1.425, 'y': -3.425, 'turn_angle': 0.785398, 'incoming_length': 0.565685, 'outgoing_length': 4.85, 'pivot_safe': True, 'pass_through': False, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 5, 'states': 0, 'selected_radius': 0.6, 'selected_trim': 0.248528, 'selected_score': 0.85}, {'index': 5, 'x': 3.425, 'y': -3.425, 'turn_angle': 0.263564, 'incoming_length': 4.85, 'outgoing_length': 1.63133, 'pivot_safe': True, 'pass_through': False, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 8, 'states': 0, 'selected_radius': 1.5, 'selected_trim': 0.198825, 'selected_score': 1}]",6,0,54,none,6,0,0.0,252,0.883333,454,0,0,"{'angular acceleration iteration did not converge': 4, 'transition would overlap an adjacent corner window': 13}",0.00451802,fixed,0.05,,0,37,ThetaStar,267334acf797214c6698516c35db51e6e2f3c2dfb09f0e380f68101e6f4be4e9,288,e385e404460d101ba7272f3d90e032f0f7b604e1ec2f98a99178b1acc4feca43,0,1,northwest_southeast_weave,True,4.086540528945437,2.8527638266613966,14.32948364059205,1,0.013774643000033393
0.015000000000000001,6.219262888831621,0.06316295279495135,0.021419583818473805,,0.3947722414463217,0.18825146149581692,0.2146446641391273,0,452,,,,,,,,,,,,,,,,,,,,,,,,4.1014755876618025,pivot_g2,0.05,429,2c9c3566a72cb2bf32120878300eb858a323bfd453eee8722bd00209f1121a91,14.344459244858065,128,94,"[[-5, 3], [-3.875, -0.125], [-3.675, -1.975], [-3.425, -2.225], [-1.825, -3.025], [-1.425, -3.425], [3.425, -3.425], [5, -3]]",281,0.075,0.0643645,0.15,0,8,0,7,"[{'index': 0, 'x': -3.875, 'y': -0.125, 'turn_angle': -0.237866, 'incoming_length': 3.32133, 'outgoing_length': 1.86078, 'pivot_safe': True, 'pass_through': False, 'radius_min': 0.1, 'radius_max': 1.5, 'trim_min': 0.0119497, 'trim_max': 0.179245, 'evaluations': 20, 'safe_feasible': 17, 'states': 6, 'selected_radius': 1.5, 'selected_trim': 0.179245, 'selected_score': 0.187661}, {'index': 1, 'x': -3.675, 'y': -1.975, 'turn_angle': 0.677708, 'incoming_length': 1.86078, 'outgoing_length': 0.353553, 'pivot_safe': True, 'pass_through': False, 'radius_min': 0.1, 'radius_max': 1.00314, 'trim_min': 0.0352448, 'trim_max': 0.353553, 'evaluations': 20, 'safe_feasible': 18, 'states': 6, 'selected_radius': 0.280627, 'selected_trim': 0.0989065, 'selected_score': 0.73707}, {'index': 2, 'x': -3.425, 'y': -2.225, 'turn_angle': 0.321751, 'incoming_length': 0.353553, 'outgoing_length': 1.78885, 'pivot_safe': True, 'pass_through': False, 'radius_min': 0.1, 'radius_max': 1.5, 'trim_min': 0.0162278, 'trim_max': 0.243416, 'evaluations': 20, 'safe_feasible': 17, 'states': 6, 'selected_radius': 0.485, 'selected_trim': 0.0787047, 'selected_score': 0.479093}, {'index': 3, 'x': -1.825, 'y': -3.025, 'turn_angle': -0.321751, 'incoming_length': 1.78885, 'outgoing_length': 0.565685, 'pivot_safe': True, 'pass_through': False, 'radius_min': 0.1, 'radius_max': 1.5, 'trim_min': 0.0162278, 'trim_max': 0.243416, 'evaluations': 20, 'safe_feasible': 17, 'states': 6, 'selected_radius': 1.5, 'selected_trim': 0.243416, 'selected_score': 0.296918}, {'index': 4, 'x': -1.425, 'y': -3.425, 'turn_angle': 0.785398, 'incoming_length': 0.565685, 'outgoing_length': 4.85, 'pivot_safe': True, 'pass_through': False, 'radius_min': 0.1, 'radius_max': 1.36569, 'trim_min': 0.0414214, 'trim_max': 0.565685, 'evaluations': 20, 'safe_feasible': 17, 'states': 6, 'selected_radius': 0.289853, 'selected_trim': 0.120061, 'selected_score': 0.734623}, {'index': 5, 'x': 3.425, 'y': -3.425, 'turn_angle': 0.263564, 'incoming_length': 4.85, 'outgoing_length': 1.63133, 'pivot_safe': True, 'pass_through': False, 'radius_min': 0.1, 'radius_max': 1.5, 'trim_min': 0.013255, 'trim_max': 0.198825, 'evaluations': 20, 'safe_feasible': 17, 'states': 6, 'selected_radius': 1.5, 'selected_trim': 0.198825, 'selected_score': 0.253529}]",6,36,120,none,6,0,0.0,252,0.448149,429,0,0,"{'angular acceleration iteration did not converge': 8, 'transition requires a reversing inner wheel': 9}",0.0125078,adaptive,0.05,,0,103,ThetaStar,267334acf797214c6698516c35db51e6e2f3c2dfb09f0e380f68101e6f4be4e9,288,e385e404460d101ba7272f3d90e032f0f7b604e1ec2f98a99178b1acc4feca43,0,1,northwest_southeast_weave,True,6.219262888831621,4.1014755876618025,14.344459244858065,1,0.022501278999698116
0.006,3.0439512372630593,0.0442086416264709,0.006609524568382545,,0.44486022864088676,0.17677669793081488,0.2146446641391273,0,550,1.5,252,4.08654,4.08654,0,228,14.33,0,True,24.3623,24.3623,253,14.3951,0,True,simple_lower_maneuver_effort,simple,3.04395,3.04395,221,14.3238,0,True,2.294878632681696,adaptive_hybrid_fixed,0.05,281,3d32345c8e553396cbcb3e140487f2b62b3bad66177d668f9e05ecfca777e028,14.3230414837535,,,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,,,0,,ThetaStar,267334acf797214c6698516c35db51e6e2f3c2dfb09f0e380f68101e6f4be4e9,288,e385e404460d101ba7272f3d90e032f0f7b604e1ec2f98a99178b1acc4feca43,0,1,northwest_southeast_weave,True,3.0439512372630593,2.294878632681696,14.3230414837535,1,0.014406382000743179
